Order ID,Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-12672,2023-06-05,Central,Furniture,Furnishings,Hassan Khan,13,129.18,0.4,1477.84,-78.25
ORD-12673,2023-04-12,East,Furniture,Chairs,Michael Sheikh,10,197.09,0.0,1970.89,229.88
ORD-12674,2024-07-04,East,Office Supplies,Labels,Ayesha Malik,11,50.54,0.0,555.95,79.88
ORD-12675,2024-08-07,East,Furniture,Bookcases,Zainab Brown,9,211.79,0.1,1848.93,64.27
ORD-12676,2023-07-11,East,Office Supplies,Paper,Ali Johnson,12,42.77,0.0,513.19,149.19
ORD-12677,2024-05-17,Central,Technology,Phones,Robert Johnson,10,505.18,0.0,5051.83,862.86
ORD-12678,2024-05-04,East,Office Supplies,Storage,Robert Johnson,13,86.39,0.3,1022.02,-13.07
ORD-12679,2024-12-26,East,Furniture,Tables,Ayesha Butt,4,425.27,0.0,1701.1,-40.25
ORD-12680,2024-12-24,West,Furniture,Bookcases,Linda Chaudhry,6,119.22,0.3,650.93,-56.92
ORD-12681,2024-10-02,South,Office Supplies,Labels,William Smith,11,23.22,0.2,240.08,13.93
ORD-12682,2024-11-19,South,Furniture,Furnishings,William Williams,10,397.83,0.0,3978.26,93.61
ORD-12683,2024-05-30,West,Office Supplies,Art,Robert Jones,3,23.28,0.15,66.71,9.38
ORD-12684,2024-12-02,Central,Technology,Machines,Linda Chaudhry,10,324.94,0.15,3103.15,-91.41
ORD-12685,2024-03-25,East,Technology,Copiers,Patricia Ahmed,7,162.03,0.0,1134.19,162.75
ORD-12686,2023-04-03,Central,Office Supplies,Storage,Fatima Ahmed,6,53.02,0.0,318.15,43.22
ORD-12687,2023-10-13,Central,Office Supplies,Binders,Mary Brown,3,45.36,0.1,131.99,13.85
ORD-12688,2024-10-29,East,Office Supplies,Art,Ali Butt,1,53.98,0.1,52.36,7.92
ORD-12689,2024-06-21,East,Office Supplies,Labels,William Brown,12,36.59,0.1,425.95,80.2
ORD-12690,2024-10-27,South,Furniture,Chairs,Barbara Garcia,11,373.28,0.15,3921.28,-365.75
ORD-12691,2023-08-14,East,Furniture,Bookcases,William Malik,9,365.99,0.1,3195.05,-123.99
ORD-12692,2023-02-23,West,Office Supplies,Storage,James Iqbal,9,57.15,0.0,514.33,122.37
ORD-12693,2024-11-14,West,Furniture,Chairs,James Malik,9,121.42,0.15,1043.6,46.15
ORD-12694,2024-10-10,Central,Office Supplies,Labels,Fatima Malik,8,59.52,0.3,433.34,26.14
ORD-12695,2023-03-13,Central,Office Supplies,Storage,William Malik,7,44.59,0.1,302.8,34.66
ORD-12696,2023-04-07,Central,Office Supplies,Storage,Fatima Malik,3,25.89,0.1,75.35,10.34
ORD-12697,2024-01-02,West,Office Supplies,Binders,Patricia Miller,13,44.64,0.0,580.3,92.96
ORD-12698,2024-09-26,East,Office Supplies,Binders,Mary Jones,9,73.38,0.1,640.57,75.76
ORD-12699,2024-01-15,Central,Office Supplies,Art,Hassan Sheikh,7,57.04,0.0,399.31,59.49
ORD-12700,2024-07-18,East,Office Supplies,Paper,Ahmed Ahmed,6,24.33,0.15,139.39,7.93
ORD-12701,2023-07-19,East,Furniture,Chairs,Elizabeth Miller,1,368.86,0.3,335.66,-15.75
ORD-12702,2024-08-01,East,Office Supplies,Labels,Robert Raza,9,30.51,0.1,266.33,22.67
ORD-12703,2023-09-08,East,Technology,Machines,Ahmed Iqbal,13,184.93,0.15,2295.87,48.09
ORD-12704,2023-01-13,West,Office Supplies,Art,Sara Butt,5,29.67,0.0,148.37,33.38
ORD-12705,2024-08-21,East,Office Supplies,Art,Barbara Garcia,10,30.73,0.3,279.61,0.6
ORD-12706,2024-03-20,South,Furniture,Furnishings,Linda Iqbal,3,292.43,0.1,850.96,25.37
ORD-12707,2024-02-26,West,Technology,Phones,Ayesha Butt,6,486.23,0.3,2654.81,-129.83
ORD-12708,2024-07-19,South,Furniture,Tables,Ahmed Sheikh,3,85.21,0.15,244.14,0.66
ORD-12709,2023-04-03,East,Office Supplies,Paper,Robert Chaudhry,11,41.38,0.0,455.17,110.89
ORD-12710,2023-10-31,South,Technology,Accessories,Ali Miller,10,434.82,0.0,4348.15,834.12
ORD-12711,2023-10-06,Central,Office Supplies,Labels,Ali Smith,13,29.19,0.1,368.04,83.1
ORD-12712,2023-05-21,South,Technology,Machines,Jennifer Garcia,7,884.87,0.2,5822.44,205.32
ORD-12713,2024-12-09,East,Office Supplies,Art,Patricia Williams,6,40.01,0.15,229.27,25.72
ORD-12714,2023-10-23,South,Technology,Copiers,Michael Sheikh,1,299.69,0.2,281.71,37.05
ORD-12715,2023-07-09,East,Office Supplies,Labels,Jennifer Sheikh,2,50.02,0.15,95.54,16.91
ORD-12716,2023-12-26,West,Office Supplies,Storage,Ali Sheikh,12,21.65,0.4,228.59,-1.27
ORD-12717,2024-09-05,Central,Office Supplies,Labels,Jennifer Chaudhry,8,39.32,0.0,314.6,64.27
ORD-12718,2023-11-12,Central,Furniture,Furnishings,Ahmed Garcia,4,169.05,0.1,655.92,32.93
ORD-12719,2024-12-30,South,Technology,Accessories,Ahmed Miller,6,424.59,0.15,2432.89,163.25
ORD-12720,2024-11-21,South,Office Supplies,Labels,Hassan Sheikh,5,76.6,0.0,383.0,74.72
ORD-12721,2023-12-01,East,Furniture,Furnishings,Ahmed Chaudhry,5,366.6,0.0,1833.0,-30.78
ORD-12722,2024-05-24,East,Technology,Copiers,Elizabeth Smith,11,631.13,0.0,6942.42,1025.7
ORD-12723,2024-04-22,East,Technology,Accessories,John Malik,3,424.92,0.1,1236.52,125.13
ORD-12724,2024-06-12,East,Office Supplies,Storage,Michael Iqbal,10,22.42,0.4,197.29,-4.52
ORD-12725,2024-01-11,South,Office Supplies,Paper,Linda Davis,13,35.73,0.1,450.6,71.78
ORD-12726,2024-03-24,East,Technology,Accessories,Omar Davis,5,495.63,0.1,2403.83,128.83
ORD-12727,2023-10-02,South,Furniture,Furnishings,Michael Raza,4,215.05,0.15,821.48,-1.33
ORD-12728,2023-04-18,Central,Office Supplies,Labels,Patricia Smith,10,13.35,0.4,117.51,6.97
ORD-12729,2023-07-17,East,Office Supplies,Storage,Barbara Khan,2,56.48,0.0,112.96,14.2
ORD-12730,2023-08-30,South,Office Supplies,Binders,Omar Jones,11,53.43,0.4,517.17,12.69
ORD-12731,2024-11-20,Central,Furniture,Furnishings,Michael Davis,9,221.81,0.0,1996.27,136.08
ORD-12732,2024-11-13,Central,Furniture,Tables,Omar Iqbal,2,255.22,0.1,495.12,-5.92
ORD-12733,2023-06-21,West,Furniture,Bookcases,Ali Malik,9,148.58,0.0,1337.23,88.71
ORD-12734,2024-01-10,East,Office Supplies,Storage,James Iqbal,4,60.31,0.15,230.38,38.52
ORD-12735,2024-12-27,East,Technology,Accessories,Hassan Davis,8,321.74,0.15,2458.12,111.36
ORD-12736,2023-02-18,West,Technology,Phones,Ayesha Sheikh,8,524.32,0.1,4068.69,531.56
ORD-12737,2024-03-13,East,Furniture,Chairs,Ayesha Smith,2,189.98,0.0,379.96,54.86
ORD-12738,2023-05-01,Central,Furniture,Chairs,Ahmed Miller,11,69.22,0.1,738.56,-50.93
ORD-12739,2023-11-04,South,Office Supplies,Labels,Patricia Butt,1,38.22,0.4,33.63,1.19
ORD-12740,2023-02-07,South,Furniture,Tables,Omar Smith,11,367.76,0.0,4045.35,187.97
ORD-12741,2023-01-26,East,Furniture,Furnishings,Jennifer Khan,6,264.65,0.1,1540.26,-19.84
ORD-12742,2023-02-11,East,Office Supplies,Storage,Patricia Jones,4,23.23,0.1,90.13,15.76
ORD-12743,2024-01-01,East,Office Supplies,Binders,Ali Jones,2,25.18,0.0,50.36,9.65
ORD-12744,2023-12-17,West,Office Supplies,Paper,Mary Butt,1,40.95,0.0,40.95,5.74
ORD-12745,2023-03-29,West,Furniture,Bookcases,Fatima Khan,5,254.0,0.1,1231.92,-21.4
ORD-12746,2023-03-25,Central,Furniture,Tables,Elizabeth Garcia,12,291.45,0.0,3497.4,172.48
ORD-12747,2024-05-21,East,Office Supplies,Paper,Robert Ahmed,5,26.36,0.15,125.85,22.06
ORD-12748,2024-05-02,Central,Technology,Phones,Omar Sheikh,6,320.16,0.15,1834.53,294.32
ORD-12749,2023-05-20,South,Office Supplies,Storage,Ahmed Butt,9,19.89,0.1,173.64,22.11
ORD-12750,2024-07-13,East,Technology,Machines,Mary Sheikh,3,260.95,0.2,735.87,5.97
ORD-12751,2023-09-06,Central,Office Supplies,Art,Omar Smith,8,66.35,0.0,530.83,132.2
ORD-12752,2023-02-12,East,Technology,Machines,James Smith,4,485.36,0.2,1824.97,-9.01
ORD-12753,2024-01-16,East,Office Supplies,Binders,Omar Johnson,9,62.64,0.1,546.87,110.72
ORD-12754,2023-12-25,West,Furniture,Chairs,Fatima Davis,12,166.45,0.0,1997.35,120.74
ORD-12755,2024-12-07,South,Office Supplies,Labels,Mary Iqbal,11,57.25,0.15,601.46,62.19
ORD-12756,2024-08-20,West,Technology,Machines,William Butt,13,320.83,0.0,4170.79,382.46
ORD-12757,2024-03-04,Central,Office Supplies,Labels,John Miller,13,63.82,0.1,804.78,152.97
ORD-12758,2023-03-05,East,Office Supplies,Binders,Omar Johnson,8,40.66,0.0,325.27,58.15
ORD-12759,2024-01-24,West,Furniture,Tables,Ahmed Khan,8,258.02,0.2,1940.31,-221.29
ORD-12760,2024-04-23,East,Office Supplies,Storage,James Davis,10,8.03,0.1,77.87,14.86
ORD-12761,2024-08-13,East,Technology,Phones,Omar Chaudhry,9,440.34,0.0,3963.08,484.87
ORD-12762,2023-05-19,Central,Furniture,Furnishings,Elizabeth Johnson,12,230.96,0.15,2646.83,89.01
ORD-12763,2023-08-21,South,Furniture,Chairs,David Sheikh,3,342.15,0.0,1026.44,-42.84
ORD-12764,2024-01-22,Central,Office Supplies,Binders,Ayesha Sheikh,5,83.52,0.15,398.83,76.05
ORD-12765,2023-11-09,West,Office Supplies,Paper,Omar Jones,9,17.22,0.1,150.34,24.49
ORD-12766,2024-12-22,East,Technology,Accessories,Patricia Davis,6,244.67,0.0,1468.0,28.03
ORD-12767,2024-11-20,West,Furniture,Tables,John Johnson,12,298.69,0.4,3154.2,-475.0
ORD-12768,2024-11-05,Central,Office Supplies,Labels,James Brown,2,26.39,0.0,52.79,13.29
ORD-12769,2024-09-13,Central,Office Supplies,Art,Ahmed Williams,9,20.12,0.1,175.67,12.74
ORD-12770,2023-02-05,South,Technology,Machines,Sara Brown,12,431.11,0.0,5173.32,380.39
ORD-12771,2023-07-23,Central,Technology,Accessories,David Smith,6,292.11,0.0,1752.63,136.31
ORD-12772,2024-01-29,Central,Technology,Machines,Mary Iqbal,1,516.39,0.0,516.39,115.08
ORD-12773,2024-03-13,East,Office Supplies,Storage,William Miller,6,38.62,0.0,231.74,62.31
ORD-12774,2023-08-09,East,Office Supplies,Binders,William Sheikh,4,46.14,0.15,176.27,24.77
ORD-12775,2024-08-23,West,Office Supplies,Storage,Fatima Johnson,4,23.4,0.1,90.8,19.53
ORD-12776,2023-08-29,East,Office Supplies,Storage,John Butt,13,39.58,0.2,483.69,50.61
ORD-12777,2023-04-28,West,Furniture,Chairs,Elizabeth Johnson,7,252.2,0.0,1765.4,136.42
ORD-12778,2023-03-29,East,Office Supplies,Paper,Hassan Davis,6,5.0,0.15,28.65,5.41
ORD-12779,2024-02-28,Central,Office Supplies,Paper,James Malik,3,46.72,0.4,123.33,-7.14
ORD-12780,2024-02-02,East,Office Supplies,Art,Hassan Raza,4,43.31,0.0,173.24,49.3
ORD-12781,2023-06-08,East,Furniture,Bookcases,Mary Chaudhry,8,267.11,0.2,2008.64,8.31
ORD-12782,2024-04-28,West,Office Supplies,Paper,Sara Davis,1,45.93,0.0,45.93,9.61
ORD-12783,2023-02-19,Central,Furniture,Tables,Hassan Sheikh,12,309.75,0.3,3382.49,-358.77
ORD-12784,2023-10-08,Central,Office Supplies,Labels,Jennifer Raza,4,34.82,0.0,139.28,33.83
ORD-12785,2024-09-19,West,Furniture,Furnishings,Elizabeth Ahmed,9,160.36,0.3,1313.39,-218.92
ORD-12786,2024-03-05,East,Technology,Copiers,Linda Johnson,10,271.72,0.0,2717.18,617.71
ORD-12787,2024-07-02,West,Furniture,Tables,Mary Williams,13,394.9,0.0,5133.66,876.91
ORD-12788,2024-02-07,West,Office Supplies,Binders,John Iqbal,1,8.69,0.1,8.43,1.2
ORD-12789,2024-09-21,South,Technology,Machines,Ayesha Raza,7,333.67,0.2,2195.53,8.87
ORD-12790,2024-07-13,East,Furniture,Furnishings,Jennifer Brown,4,141.2,0.3,513.97,-23.7
ORD-12791,2023-03-13,South,Office Supplies,Binders,David Brown,6,35.15,0.1,204.55,19.82
ORD-12792,2024-04-26,East,Office Supplies,Storage,William Jones,8,43.97,0.0,351.73,83.08
ORD-12793,2023-11-30,South,Office Supplies,Labels,William Raza,8,31.52,0.0,252.12,41.64
ORD-12794,2024-10-27,South,Furniture,Tables,Sara Khan,4,272.64,0.1,1057.83,-64.88
ORD-12795,2023-04-05,Central,Furniture,Tables,James Khan,10,51.11,0.0,511.05,37.83
ORD-12796,2023-08-31,Central,Technology,Accessories,Barbara Khan,2,264.57,0.0,529.14,59.51
ORD-12797,2023-09-25,West,Office Supplies,Art,Ayesha Johnson,10,46.7,0.0,467.01,91.63
ORD-12798,2024-05-12,West,Office Supplies,Paper,Elizabeth Chaudhry,1,59.94,0.0,59.94,14.89
ORD-12799,2024-02-23,Central,Office Supplies,Binders,Fatima Brown,12,22.2,0.0,266.38,54.39
ORD-12800,2024-01-30,West,Technology,Copiers,Robert Khan,12,581.01,0.0,6972.14,898.67
ORD-12801,2023-05-18,South,Furniture,Bookcases,Elizabeth Garcia,3,221.51,0.0,664.52,2.96
ORD-12802,2023-04-17,Central,Furniture,Furnishings,Linda Davis,2,278.98,0.0,557.96,56.7
ORD-12803,2024-01-08,Central,Technology,Phones,David Malik,6,419.78,0.3,2291.99,95.63
ORD-12804,2024-09-25,Central,Office Supplies,Binders,William Miller,10,33.85,0.0,338.49,54.3
ORD-12805,2023-05-07,South,Technology,Accessories,James Ahmed,9,350.88,0.0,3157.9,443.89
ORD-12806,2024-07-26,Central,Furniture,Furnishings,Robert Miller,2,501.93,0.0,1003.85,63.44
ORD-12807,2023-09-28,West,Furniture,Tables,Elizabeth Sheikh,9,459.07,0.0,4131.66,133.99
ORD-12808,2023-01-17,West,Technology,Phones,Barbara Davis,10,365.26,0.15,3488.19,480.56
ORD-12809,2023-06-19,South,Furniture,Tables,Ahmed Iqbal,2,213.47,0.1,414.13,5.98
ORD-12810,2023-06-28,Central,Furniture,Furnishings,Zainab Malik,2,197.1,0.15,376.46,-15.99
ORD-12811,2023-04-13,West,Office Supplies,Art,Omar Brown,5,35.7,0.15,170.48,30.56
ORD-12812,2023-12-14,South,Furniture,Furnishings,William Williams,4,263.11,0.0,1052.44,129.43
ORD-12813,2023-10-20,West,Technology,Copiers,Sara Garcia,5,464.39,0.1,2252.3,118.68
ORD-12814,2023-07-16,East,Office Supplies,Paper,Ali Brown,8,42.45,0.3,309.05,18.46
ORD-12815,2024-06-24,South,Office Supplies,Labels,Jennifer Raza,1,37.07,0.0,37.07,6.36
ORD-12816,2024-06-04,East,Technology,Phones,Ali Smith,10,271.36,0.3,2469.35,-148.3
ORD-12817,2024-06-04,West,Technology,Copiers,David Smith,12,245.41,0.2,2768.21,163.05
ORD-12818,2024-01-19,Central,Technology,Accessories,William Sheikh,13,583.5,0.2,7130.41,117.64
ORD-12819,2024-06-19,South,Furniture,Tables,Barbara Ahmed,13,173.44,0.0,2254.75,87.56
ORD-12820,2024-10-27,West,Furniture,Bookcases,Michael Khan,11,54.58,0.0,600.4,74.8
ORD-12821,2024-09-01,East,Office Supplies,Paper,Ahmed Sheikh,6,32.32,0.0,193.9,11.21
ORD-12822,2023-09-17,East,Office Supplies,Paper,Michael Garcia,13,45.44,0.0,590.77,86.72
ORD-12823,2023-04-21,East,Office Supplies,Paper,Barbara Iqbal,3,51.38,0.15,147.19,22.83
ORD-12824,2024-06-16,West,Office Supplies,Binders,Mary Smith,4,23.3,0.4,82.01,-1.29
ORD-12825,2024-07-01,West,Office Supplies,Storage,Ahmed Chaudhry,2,54.69,0.1,106.11,24.73
ORD-12826,2023-06-07,East,Office Supplies,Paper,Ali Jones,12,29.78,0.15,341.31,33.88
ORD-12827,2024-03-21,Central,Office Supplies,Art,Barbara Sheikh,13,40.24,0.0,523.12,121.02
ORD-12828,2023-06-01,West,Technology,Phones,Patricia Malik,6,282.05,0.1,1641.53,7.3
ORD-12829,2023-11-06,West,Office Supplies,Paper,William Khan,7,44.37,0.3,282.63,18.79
ORD-12830,2024-06-02,South,Furniture,Bookcases,Omar Johnson,11,291.21,0.0,3203.36,463.94
ORD-12831,2023-04-07,West,Technology,Copiers,Barbara Brown,1,344.43,0.0,344.43,68.78
ORD-12832,2024-09-14,West,Office Supplies,Labels,Mary Brown,11,36.22,0.0,398.47,74.14
ORD-12833,2024-06-05,East,Office Supplies,Paper,Mary Chaudhry,13,29.63,0.3,350.48,-9.86
ORD-12834,2023-03-16,West,Technology,Machines,Elizabeth Garcia,6,503.15,0.1,2928.31,324.28
ORD-12835,2024-05-31,Central,Office Supplies,Paper,Hassan Jones,13,46.69,0.0,606.93,133.2
ORD-12836,2024-06-12,West,Office Supplies,Binders,Zainab Raza,2,32.2,0.0,64.41,9.71
ORD-12837,2023-09-18,Central,Office Supplies,Art,Zainab Sheikh,6,41.73,0.1,242.86,40.93
ORD-12838,2024-11-23,South,Office Supplies,Binders,Linda Iqbal,8,62.79,0.0,502.32,152.46
ORD-12839,2023-05-19,East,Office Supplies,Storage,James Iqbal,10,49.75,0.15,475.13,67.19
ORD-12840,2023-08-03,Central,Office Supplies,Paper,Fatima Garcia,8,5.71,0.0,45.65,7.78
ORD-12841,2024-02-27,East,Office Supplies,Paper,John Butt,6,67.23,0.0,403.39,69.45
ORD-12842,2023-11-09,East,Office Supplies,Storage,Ayesha Davis,4,46.14,0.0,184.58,45.39
ORD-12843,2023-04-27,East,Technology,Copiers,Fatima Chaudhry,2,522.73,0.0,1045.47,56.66
ORD-12844,2023-11-01,East,Technology,Machines,James Garcia,13,457.34,0.0,5945.39,316.95
ORD-12845,2024-06-17,East,Office Supplies,Labels,Fatima Butt,7,42.55,0.3,271.04,-1.53
ORD-12846,2024-02-23,West,Office Supplies,Labels,David Sheikh,2,41.6,0.1,80.7,5.22
ORD-12847,2023-09-16,South,Office Supplies,Labels,Sara Johnson,10,32.15,0.15,307.07,40.78
ORD-12848,2024-02-05,West,Technology,Copiers,Ali Raza,11,598.89,0.1,6390.19,506.56
ORD-12849,2023-11-13,East,Technology,Copiers,Ayesha Sheikh,3,352.38,0.0,1057.15,104.19
ORD-12850,2024-12-19,South,Office Supplies,Art,Fatima Raza,8,72.65,0.15,555.04,55.12
ORD-12851,2023-12-22,East,Furniture,Chairs,William Ahmed,2,255.44,0.0,510.88,-2.64
ORD-12852,2023-05-28,West,Office Supplies,Binders,Omar Williams,3,77.77,0.0,233.31,63.12
ORD-12853,2023-01-15,West,Office Supplies,Art,Linda Sheikh,1,45.81,0.0,45.81,10.41
ORD-12854,2023-06-23,East,Technology,Accessories,Ahmed Butt,6,109.42,0.4,577.76,-88.1
ORD-12855,2023-08-27,East,Furniture,Tables,Omar Butt,10,354.31,0.0,3543.07,269.79
ORD-12856,2023-07-28,South,Technology,Machines,Linda Davis,11,377.3,0.0,4150.3,760.45
ORD-12857,2024-10-02,Central,Furniture,Furnishings,Michael Smith,10,84.35,0.0,843.49,16.78
ORD-12858,2023-02-17,West,Technology,Accessories,Omar Khan,3,506.69,0.1,1474.48,-32.93
ORD-12859,2024-08-23,East,Furniture,Bookcases,James Iqbal,2,418.62,0.1,812.13,17.14
ORD-12860,2024-08-02,Central,Office Supplies,Binders,Michael Davis,6,56.06,0.2,316.2,21.67
ORD-12861,2023-08-08,East,Office Supplies,Storage,Hassan Miller,1,24.66,0.15,23.55,1.57
ORD-12862,2024-08-20,Central,Technology,Accessories,Jennifer Garcia,10,379.05,0.4,3335.67,-131.54
ORD-12863,2023-11-01,Central,Office Supplies,Labels,Hassan Smith,4,34.03,0.0,136.12,28.12
ORD-12864,2024-01-07,South,Technology,Accessories,David Garcia,9,536.04,0.3,4390.15,231.04
ORD-12865,2023-01-14,South,Furniture,Tables,Patricia Brown,3,175.71,0.0,527.12,-20.92
ORD-12866,2024-06-30,East,Furniture,Chairs,Robert Williams,10,266.43,0.0,2664.35,429.58
ORD-12867,2023-05-12,Central,Furniture,Chairs,Fatima Johnson,4,177.02,0.3,644.34,-7.05
ORD-12868,2023-05-10,South,Technology,Phones,Robert Chaudhry,10,389.3,0.4,3425.86,-731.31
ORD-12869,2024-03-23,Central,Office Supplies,Art,David Williams,10,5.33,0.15,50.88,4.9
ORD-12870,2023-03-06,West,Technology,Machines,Omar Raza,9,510.81,0.1,4459.39,438.72
ORD-12871,2024-12-23,East,Technology,Accessories,James Ahmed,3,363.01,0.2,1023.68,41.4
ORD-12872,2024-02-09,West,Office Supplies,Binders,Mary Miller,3,37.01,0.1,107.7,22.08
ORD-12873,2024-05-24,West,Furniture,Chairs,David Brown,12,261.55,0.0,3138.61,-92.02
ORD-12874,2024-02-03,Central,Office Supplies,Art,Ali Johnson,10,48.82,0.0,488.16,110.73
ORD-12875,2023-12-13,Central,Office Supplies,Paper,James Sheikh,2,53.96,0.0,107.92,21.69
ORD-12876,2024-07-29,East,Technology,Accessories,Hassan Khan,3,204.14,0.2,575.68,-2.44
ORD-12877,2023-04-26,East,Office Supplies,Labels,Hassan Jones,11,44.47,0.0,489.2,131.86
ORD-12878,2024-03-14,Central,Technology,Accessories,Ayesha Brown,9,383.77,0.3,3143.07,-271.69
ORD-12879,2023-07-23,South,Technology,Copiers,Fatima Chaudhry,12,526.91,0.1,6133.26,633.39
ORD-12880,2023-07-23,East,Office Supplies,Labels,Ahmed Iqbal,11,44.24,0.1,472.0,90.29
ORD-12881,2024-05-07,West,Furniture,Tables,Barbara Sheikh,8,341.41,0.1,2649.33,-31.44
ORD-12882,2024-01-19,West,Office Supplies,Storage,Hassan Butt,7,6.9,0.4,42.52,0.0
ORD-12883,2023-12-26,West,Technology,Copiers,Sara Chaudhry,6,498.88,0.0,2993.27,427.95
ORD-12884,2024-03-05,South,Furniture,Bookcases,Jennifer Jones,5,388.85,0.3,1769.25,-300.5
ORD-12885,2023-03-28,East,Office Supplies,Art,Michael Khan,5,30.03,0.1,145.66,25.1
ORD-12886,2024-06-04,Central,Office Supplies,Storage,John Khan,8,46.16,0.1,358.21,53.66
ORD-12887,2023-01-14,East,Technology,Machines,Ali Chaudhry,9,174.71,0.15,1501.63,-26.86
ORD-12888,2024-11-19,West,Furniture,Tables,Ahmed Jones,6,318.79,0.2,1798.0,-136.35
ORD-12889,2023-08-15,East,Office Supplies,Paper,John Malik,5,71.3,0.15,340.46,58.79
ORD-12890,2023-03-22,South,Furniture,Bookcases,Ali Garcia,9,211.27,0.1,1844.38,-67.93
ORD-12891,2023-10-11,Central,Office Supplies,Paper,Elizabeth Garcia,10,61.4,0.2,577.15,52.01
ORD-12892,2023-05-03,South,Technology,Phones,Ali Johnson,6,454.02,0.4,2397.23,-257.37
ORD-12893,2023-06-07,West,Furniture,Bookcases,James Raza,7,352.75,0.2,2321.07,-276.07
ORD-12894,2024-04-12,Central,Office Supplies,Storage,Linda Brown,12,58.47,0.3,638.44,24.74
ORD-12895,2024-08-31,South,Office Supplies,Binders,John Iqbal,9,35.16,0.1,306.9,36.71
ORD-12896,2023-09-06,East,Technology,Copiers,Elizabeth Iqbal,9,442.85,0.1,3866.08,282.03
ORD-12897,2023-05-05,East,Technology,Machines,Ahmed Davis,2,524.63,0.1,1017.78,55.37
ORD-12898,2024-03-22,Central,Office Supplies,Labels,John Butt,9,53.93,0.1,470.79,54.91
ORD-12899,2023-05-18,West,Office Supplies,Art,William Williams,6,21.4,0.0,128.39,30.24
ORD-12900,2024-04-28,South,Office Supplies,Binders,Zainab Ahmed,5,37.72,0.0,188.62,38.34
ORD-12901,2024-12-21,Central,Technology,Copiers,Ayesha Chaudhry,3,481.5,0.1,1401.16,-50.58
ORD-12902,2024-11-01,Central,Office Supplies,Paper,David Smith,7,48.02,0.1,326.08,35.45
ORD-12903,2024-08-02,South,Technology,Machines,Barbara Brown,2,391.86,0.3,713.18,-21.34
ORD-12904,2023-10-21,Central,Technology,Machines,Sara Chaudhry,5,471.53,0.1,2286.92,159.09
ORD-12905,2024-05-25,Central,Furniture,Tables,David Smith,10,265.53,0.3,2416.29,-91.26
ORD-12906,2024-08-24,West,Technology,Phones,Michael Smith,4,424.42,0.0,1697.68,237.14
ORD-12907,2023-08-04,East,Furniture,Tables,Ali Johnson,4,219.51,0.1,851.69,-76.75
ORD-12908,2023-05-12,Central,Office Supplies,Paper,Linda Jones,3,52.6,0.0,157.79,40.33
ORD-12909,2023-07-15,West,Technology,Accessories,Sara Williams,5,474.54,0.2,2230.36,105.53
ORD-12910,2024-03-03,Central,Office Supplies,Binders,Linda Iqbal,3,28.68,0.3,78.3,0.05
ORD-12911,2024-09-12,East,Technology,Accessories,Ahmed Williams,7,625.05,0.0,4375.36,419.59
ORD-12912,2023-08-28,South,Technology,Accessories,Jennifer Ahmed,7,300.38,0.15,2008.05,143.41
ORD-12913,2024-02-28,East,Technology,Accessories,Ayesha Chaudhry,7,252.08,0.0,1764.57,160.38
ORD-12914,2023-09-19,East,Technology,Accessories,Zainab Garcia,1,399.71,0.0,399.71,35.26
ORD-12915,2024-07-08,Central,Technology,Phones,James Khan,5,5.0,0.1,24.25,1.88
ORD-12916,2024-04-18,East,Furniture,Chairs,Elizabeth Jones,13,152.93,0.0,1988.15,-13.28
ORD-12917,2024-05-09,Central,Office Supplies,Paper,Fatima Williams,8,33.25,0.3,242.07,17.39
ORD-12918,2024-06-06,East,Technology,Copiers,Mary Malik,7,508.26,0.0,3557.82,462.48
ORD-12919,2024-02-04,West,Office Supplies,Paper,Sara Jones,12,32.35,0.0,388.22,80.09
ORD-12920,2024-03-30,Central,Furniture,Chairs,Ahmed Khan,7,168.28,0.2,1107.29,26.23
ORD-12921,2024-04-28,West,Furniture,Chairs,William Garcia,6,264.82,0.15,1517.41,-108.29
ORD-12922,2023-08-21,Central,Office Supplies,Labels,Elizabeth Chaudhry,13,38.79,0.1,489.12,88.42
